ID,LABELS,X.COR,Y.COR
AD23-056,LM14,3105,2125
AD23-056,LM15,2817,2271
AD23-056,LM16,2924,2262
AD23-057,LM1,3378,2892
AD23-057,LM2,3617,2987
AD23-057,LM3,3967,3079
AD23-057,LM4,4123,3059
AD23-057,LM5,4411,3056
AD23-057,LM6,4468,2961
AD23-057,LM7,4426,2866
AD23-057,LM8,4149,2804
AD23-057,LM9,4096,2759
AD23-057,LM10,3917,2706
AD23-057,LM11,3609,2739
AD23-057,LM12,3553,2757
AD23-057,LM13,3711,2859
AD23-057,LM14,3755,2790
AD23-057,LM15,3466,2872
AD23-057,LM16,3560,2886
AD23-058,LM1,2565,2485
AD23-058,LM2,2804,2590
AD23-058,LM3,3155,2669
AD23-058,LM4,3335,2632
AD23-058,LM5,3596,2617
AD23-058,LM6,3629,2516
AD23-058,LM7,3603,2423
AD23-058,LM8,3326,2390
AD23-058,LM9,3266,2348
AD23-058,LM10,3105,2303
AD23-058,LM11,2814,2346
AD23-058,LM12,2753,2361
AD23-058,LM13,2908,2446
AD23-058,LM14,2927,2369
AD23-058,LM15,2649,2470
AD23-058,LM16,2751,2467
AD23-059,LM1,2513,2413
AD23-059,LM2,2735,2529
AD23-059,LM3,3129,2638
AD23-059,LM4,3338,2607
AD23-059,LM5,3632,2602
AD23-059,LM6,3674,2506
AD23-059,LM7,3669,2398
AD23-059,LM8,3353,2357
AD23-059,LM9,3273,2312
AD23-059,LM10,3104,2259
AD23-059,LM11,2785,2270
AD23-059,LM12,2695,2297
AD23-059,LM13,2882,2396
AD23-059,LM14,2910,2315
AD23-059,LM15,2592,2416
AD23-059,LM16,2700,2418
AD23-060,LM1,2531,2369
AD23-060,LM2,2755,2435
AD23-060,LM3,3110,2471
AD23-060,LM4,3294,2415
AD23-060,LM5,3526,2376
AD23-060,LM6,3531,2289
AD23-060,LM7,3529,2198
AD23-060,LM8,3256,2187
AD23-060,LM9,3183,2154
AD23-060,LM10,3021,2123
AD23-060,LM11,2740,2196
AD23-060,LM12,2677,2227
AD23-060,LM13,2846,2291
AD23-060,LM14,2873,2218
AD23-060,LM15,2598,2347
AD23-060,LM16,2697,2336
AD23-061,LM1,2556,2006
AD23-061,LM2,2790,2138
AD23-061,LM3,3110,2236
AD23-061,LM4,3333,2214
AD23-061,LM5,3566,2211
AD23-061,LM6,3617,2121
AD23-061,LM7,3577,2023
AD23-061,LM8,3307,1963
AD23-061,LM9,3247,1930
AD23-061,LM10,3074,1910
AD23-061,LM11,2826,1888
AD23-061,LM12,2746,1901
AD23-061,LM13,2890,1986
AD23-061,LM14,2928,1921
AD23-061,LM15,2631,2005
AD23-061,LM16,2733,1999
AD23-062,LM1,2634,2472
AD23-062,LM2,2890,2557
AD23-062,LM3,3245,2605
AD23-062,LM4,3449,2541
AD23-062,LM5,3690,2497
AD23-062,LM6,3698,2414
AD23-062,LM7,3670,2316
AD23-062,LM8,3387,2312
AD23-062,LM9,3315,2274
AD23-062,LM10,3153,2286
AD23-062,LM11,2856,2314
AD23-062,LM12,2772,2342
AD23-062,LM13,2974,2428
AD23-062,LM14,2992,2340
AD23-062,LM15,2712,2470
AD23-062,LM16,2820,2470
AD23-063,LM1,2930,2214
AD23-063,LM2,3089,2270
AD23-063,LM3,3463,2326
AD23-063,LM4,3632,2272
AD23-063,LM5,3860,2236
AD23-063,LM6,3900,2160
AD23-063,LM7,3860,2064
AD23-063,LM8,3596,2062
AD23-063,LM9,3533,2030
AD23-063,LM10,3371,2022
AD23-063,LM11,3119,2068
AD23-063,LM12,3049,2096
AD23-063,LM13,3221,2158
AD23-063,LM14,3237,2102
AD23-063,LM15,2992,2202
AD23-063,LM16,3085,2200
AD23-064,LM1,2811,1828
AD23-064,LM2,2985,1910
AD23-064,LM3,3343,1985
AD23-064,LM4,3517,1939
AD23-064,LM5,3768,1923
AD23-064,LM6,3786,1837
AD23-064,LM7,3742,1742
AD23-064,LM8,3497,1726
AD23-064,LM9,3440,1699
AD23-064,LM10,3298,1689
AD23-064,LM11,3028,1693
AD23-064,LM12,2957,1717
AD23-064,LM13,3132,1795
AD23-064,LM14,3159,1728
AD23-064,LM15,2870,1821
AD23-064,LM16,2970,1812
AD23-065,LM1,2852,2328
AD23-065,LM2,3085,2430
AD23-065,LM3,3455,2509
AD23-065,LM4,3624,2470
AD23-065,LM5,3910,2436
AD23-065,LM6,3940,2334
AD23-065,LM7,3896,2244
AD23-065,LM8,3610,2214
AD23-065,LM9,3564,2186
AD23-065,LM10,3379,2166
AD23-065,LM11,3121,2180
AD23-065,LM12,3026,2206
AD23-065,LM13,3185,2268
AD23-065,LM14,3209,2206
AD23-065,LM15,2916,2306
AD23-065,LM16,3033,2296
AD23-066,LM1,2558,1945
AD23-066,LM2,2918,2016
AD23-066,LM3,3351,2048
AD23-066,LM4,3588,1963
AD23-066,LM5,3918,1891
AD23-066,LM6,3952,1763
AD23-066,LM7,3864,1637
AD23-066,LM8,3499,1627
AD23-066,LM9,3429,1597
AD23-066,LM10,3203,1573
AD23-066,LM11,2818,1691
AD23-066,LM12,2702,1737
AD23-066,LM13,2988,1795
AD23-066,LM14,3006,1731
AD23-066,LM15,2638,1899
AD23-066,LM16,2756,1889
AD23-108,LM1,1532,1154
AD23-108,LM2,1913,1315
AD23-108,LM3,2527,1476
AD23-108,LM4,2882,1412
AD23-108,LM5,3392,1356
AD23-108,LM6,3451,1186
AD23-108,LM7,3366,1016
AD23-108,LM8,2899,948
AD23-108,LM9,2744,904
AD23-108,LM10,2453,819
AD23-108,LM11,1908,904
AD23-108,LM12,1773,963
AD23-108,LM13,2048,1068
AD23-108,LM14,2116,942
AD23-108,LM15,1658,1121
AD23-108,LM16,1799,1110
AD23-109,LM1,2564,1647
AD23-109,LM2,2829,1755
AD23-109,LM3,3325,1861
AD23-109,LM4,3607,1795
AD23-109,LM5,3975,1714
AD23-109,LM6,4012,1584
AD23-109,LM7,3968,1460
AD23-109,LM8,3563,1449
AD23-109,LM9,3453,1414
AD23-109,LM10,3239,1385
AD23-109,LM11,2862,1464
AD23-109,LM12,2758,1498
AD23-109,LM13,2963,1608
AD23-109,LM14,3020,1513
AD23-109,LM15,2648,1639
AD23-109,LM16,2769,1628
AD23-110,LM1,2439,1753
AD23-110,LM2,2684,1849
AD23-110,LM3,3105,1931
AD23-110,LM4,3353,1871
AD23-110,LM5,3660,1851
AD23-110,LM6,3704,1729
AD23-110,LM7,3660,1605
AD23-110,LM8,3369,1599
AD23-110,LM9,3233,1549
AD23-110,LM10,3039,1521
AD23-110,LM11,2706,1579
AD23-110,LM12,2606,1611
AD23-110,LM13,2832,1697
AD23-110,LM14,2856,1617
AD23-110,LM15,2515,1741
AD23-110,LM16,2622,1721
AD23-111,LM1,1974,1010
AD23-111,LM2,2239,1143
AD23-111,LM3,2748,1289
AD23-111,LM4,3012,1238
AD23-111,LM5,3361,1209
AD23-111,LM6,3407,1087
AD23-111,LM7,3344,935
AD23-111,LM8,2968,896
AD23-111,LM9,2888,859
AD23-111,LM10,2668,796
AD23-111,LM11,2287,847
AD23-111,LM12,2183,881
AD23-111,LM13,2389,993
AD23-111,LM14,2433,898
AD23-111,LM15,2081,1002
AD23-111,LM16,2180,1015
AD23-112,LM1,2488,2019
AD23-112,LM2,2733,2121
AD23-112,LM3,3255,2239
AD23-112,LM4,3510,2178
AD23-112,LM5,3859,2126
AD23-112,LM6,3899,1987
AD23-112,LM7,3854,1856
AD23-112,LM8,3472,1842
AD23-112,LM9,3382,1802
AD23-112,LM10,3160,1744
AD23-112,LM11,2765,1828
AD23-112,LM12,2682,1868
AD23-112,LM13,2887,1959
AD23-112,LM14,2924,1873
AD23-112,LM15,2569,2007
AD23-112,LM16,2682,2001
AD23-113,LM1,2544,1961
AD23-113,LM2,2750,2056
AD23-113,LM3,3187,2152
AD23-113,LM4,3422,2096
AD23-113,LM5,3746,2063
AD23-113,LM6,3781,1957
AD23-113,LM7,3748,1852
AD23-113,LM8,3396,1824
AD23-113,LM9,3316,1784
AD23-113,LM10,3125,1751
AD23-113,LM11,2784,1813
AD23-113,LM12,2719,1837
AD23-113,LM13,2888,1930
AD23-113,LM14,2930,1855
AD23-113,LM15,2617,1955
AD23-113,LM16,2717,1939
AD23-114,LM1,2445,1943
AD23-114,LM2,2582,2009
AD23-114,LM3,2884,2068
AD23-114,LM4,3006,2022
AD23-114,LM5,3235,2005
AD23-114,LM6,3252,1936
AD23-114,LM7,3227,1870
AD23-114,LM8,2983,1871
AD23-114,LM9,2927,1842
AD23-114,LM10,2823,1827
AD23-114,LM11,2617,1846
AD23-114,LM12,2553,1860
AD23-114,LM13,2688,1931
AD23-114,LM14,2712,1883
AD23-114,LM15,2488,1934
AD23-114,LM16,2564,1929
AD23-115,LM1,3316,1300
AD23-115,LM2,3480,1371
AD23-115,LM3,3888,1467
AD23-115,LM4,4076,1418
AD23-115,LM5,4381,1385
AD23-115,LM6,4422,1291
AD23-115,LM7,4381,1200
AD23-115,LM8,4061,1183
AD23-115,LM9,3953,1154
AD23-115,LM10,3821,1124
AD23-115,LM11,3551,1162
AD23-115,LM12,3486,1177
AD23-115,LM13,3645,1277
AD23-115,LM14,3677,1209
AD23-115,LM15,3392,1288
AD23-115,LM16,3480,1277
AD23-116,LM1,2217,1138
AD23-116,LM2,2462,1266
AD23-116,LM3,2903,1388
AD23-116,LM4,3140,1332
AD23-116,LM5,3505,1290
AD23-116,LM6,3537,1178
AD23-116,LM7,3468,1065
AD23-116,LM8,3124,1041
AD23-116,LM9,3039,996
AD23-116,LM10,2854,932
AD23-116,LM11,2510,980
AD23-116,LM12,2412,996
AD23-116,LM13,2590,1106
AD23-116,LM14,2636,1028
AD23-116,LM15,2297,1116
AD23-116,LM16,2401,1122
AD23-117,LM1,2842,2569
AD23-117,LM2,3104,2668
AD23-117,LM3,3503,2741
AD23-117,LM4,3746,2672
AD23-117,LM5,4030,2644
AD23-117,LM6,4087,2547
AD23-117,LM7,4030,2428
AD23-117,LM8,3675,2401
AD23-117,LM9,3594,2366
AD23-117,LM10,3402,2329
AD23-117,LM11,3084,2401
AD23-117,LM12,2992,2432
AD23-117,LM13,3199,2527
AD23-117,LM14,3237,2443
AD23-117,LM15,2923,2556
AD23-117,LM16,3023,2560
AD23-118,LM1,2127,1871
AD23-118,LM2,2359,1965
AD23-118,LM3,2770,2020
AD23-118,LM4,2986,1945
AD23-118,LM5,3279,1893
AD23-118,LM6,3295,1797
AD23-118,LM7,3249,1685
AD23-118,LM8,2978,1689
AD23-118,LM9,2840,1653
AD23-118,LM10,2660,1629
AD23-118,LM11,2347,1709
AD23-118,LM12,2265,1745
AD23-118,LM13,2451,1835
AD23-118,LM14,2485,1753
AD23-118,LM15,2191,1861
AD23-118,LM16,2279,1857
AD23-119,LM1,2818,2001
AD23-119,LM2,3039,2094
AD23-119,LM3,3386,2164
AD23-119,LM4,3572,2115
AD23-119,LM5,3856,2091
AD23-119,LM6,3902,2006
AD23-119,LM7,3854,1907
AD23-119,LM8,3546,1880
AD23-119,LM9,3468,1844
AD23-119,LM10,3313,1817
AD23-119,LM11,3032,1866
AD23-119,LM12,2951,1887
AD23-119,LM13,3126,1970
AD23-119,LM14,3158,1909
AD23-119,LM15,2876,1994
AD23-119,LM16,2968,1994
AD23-120,LM1,2712,1654
AD23-120,LM2,2959,1806
AD23-120,LM3,3340,1963
AD23-120,LM4,3635,1936
AD23-120,LM5,4030,1905
AD23-120,LM6,4039,1797
AD23-120,LM7,4028,1698
AD23-120,LM8,3631,1634
AD23-120,LM9,3545,1601
AD23-120,LM10,3371,1473
AD23-120,LM11,3017,1495
AD23-120,LM12,2904,1526
AD23-120,LM13,3089,1645
AD23-120,LM14,3122,1566
AD23-120,LM15,2796,1661
AD23-120,LM16,2910,1667
AD23-121,LM1,2665,1982
AD23-121,LM2,2956,2074
AD23-121,LM3,3347,2159
AD23-121,LM4,3706,2079
AD23-121,LM5,3994,2006
AD23-121,LM6,4023,1892
AD23-121,LM7,3967,1759
AD23-121,LM8,3628,1761
AD23-121,LM9,3550,1720
AD23-121,LM10,3313,1643
AD23-121,LM11,2908,1754
AD23-121,LM12,2804,1815
AD23-121,LM13,3034,1861
AD23-121,LM14,3061,1769
AD23-121,LM15,2731,1955
AD23-121,LM16,2840,1936
AD23-122,LM1,3347,2221
AD23-122,LM2,3642,2311
AD23-122,LM3,4065,2399
AD23-122,LM4,4429,2329
AD23-122,LM5,4742,2291
AD23-122,LM6,4784,2165
AD23-122,LM7,4738,2027
AD23-122,LM8,4367,1991
AD23-122,LM9,4292,1945
AD23-122,LM10,4032,1855
AD23-122,LM11,3638,1969
AD23-122,LM12,3539,2002
AD23-122,LM13,3766,2082
AD23-122,LM14,3805,1994
AD23-122,LM15,3453,2179
AD23-122,LM16,3589,2183
AD23-123,LM1,2942,1594
AD23-123,LM2,3216,1744
AD23-123,LM3,3584,1851
AD23-123,LM4,3892,1824
AD23-123,LM5,4193,1829
AD23-123,LM6,4261,1713
AD23-123,LM7,4227,1599
AD23-123,LM8,3885,1538
AD23-123,LM9,3800,1492
AD23-123,LM10,3567,1424
AD23-123,LM11,3238,1439
AD23-123,LM12,3112,1466
AD23-123,LM13,3330,1565
AD23-123,LM14,3371,1487
AD23-123,LM15,3029,1584
AD23-123,LM16,3138,1577
AD23-124,LM1,2597,1994
AD23-124,LM2,2903,2142
AD23-124,LM3,3245,2232
AD23-124,LM4,3565,2188
AD23-124,LM5,3866,2169
AD23-124,LM6,3904,2040
AD23-124,LM7,3873,1912
AD23-124,LM8,3558,1875
AD23-124,LM9,3470,1834
AD23-124,LM10,3242,1761
AD23-124,LM11,2888,1810
AD23-124,LM12,2796,1841
AD23-124,LM13,3010,1934
AD23-124,LM14,3046,1858
AD23-124,LM15,2677,1982
AD23-124,LM16,2801,1984
AD23-125,LM1,2339,1741
AD23-125,LM2,2620,1885
AD23-125,LM3,3069,2012
AD23-125,LM4,3417,1953
AD23-125,LM5,3742,1935
AD23-125,LM6,3794,1799
AD23-125,LM7,3758,1647
AD23-125,LM8,3381,1607
AD23-125,LM9,3291,1559
AD23-125,LM10,3030,1505
AD23-125,LM11,2652,1545
AD23-125,LM12,2534,1569
AD23-125,LM13,2780,1687
AD23-125,LM14,2826,1599
AD23-125,LM15,2435,1721
AD23-125,LM16,2564,1723
AD23-126,LM1,2425,1895
AD23-126,LM2,2662,1977
AD23-126,LM3,3119,2060
AD23-126,LM4,3399,1975
AD23-126,LM5,3686,1971
AD23-126,LM6,3732,1865
AD23-126,LM7,3742,1765
AD23-126,LM8,3397,1677
AD23-126,LM9,3297,1625
AD23-126,LM10,3037,1565
AD23-126,LM11,2662,1671
AD23-126,LM12,2572,1719
AD23-126,LM13,2768,1817
AD23-126,LM14,2806,1721
AD23-126,LM15,2477,1885
AD23-126,LM16,2602,1879
AD23-127,LM1,2791,1978
AD23-127,LM2,3045,2068
AD23-127,LM3,3446,2163
AD23-127,LM4,3724,2091
AD23-127,LM5,3997,2038
AD23-127,LM6,4048,1930
AD23-127,LM7,4008,1826
AD23-127,LM8,3699,1804
AD23-127,LM9,3635,1760
AD23-127,LM10,3397,1686
AD23-127,LM11,3018,1791
AD23-127,LM12,2941,1833
AD23-127,LM13,3148,1901
AD23-127,LM14,3173,1819
AD23-127,LM15,2862,1967
AD23-127,LM16,2972,1967
AD23-128,LM1,2387,1990
AD23-128,LM2,2678,2084
AD23-128,LM3,3059,2182
AD23-128,LM4,3385,2138
AD23-128,LM5,3706,2114
AD23-128,LM6,3728,1984
AD23-128,LM7,3702,1849
AD23-128,LM8,3367,1793
AD23-128,LM9,3285,1745
AD23-128,LM10,3024,1653
AD23-128,LM11,2612,1765
AD23-128,LM12,2534,1805
AD23-128,LM13,2746,1903
AD23-128,LM14,2772,1831
AD23-128,LM15,2455,1965
AD23-128,LM16,2570,1965
AD23-170,LM1,2123,2289
AD23-170,LM2,2350,2373
AD23-170,LM3,2935,2467
AD23-170,LM4,3109,2439
AD23-170,LM5,3481,2412
AD23-170,LM6,3514,2287
AD23-170,LM7,3490,2165
AD23-170,LM8,3093,2115
AD23-170,LM9,3005,2082
AD23-170,LM10,2780,2051
AD23-170,LM11,2408,2097
AD23-170,LM12,2302,2126
AD23-170,LM13,2522,2232
AD23-170,LM14,2580,2150
AD23-170,LM15,2209,2269
AD23-170,LM16,2319,2278
AD23-171,LM1,2614,2326
AD23-171,LM2,2913,2409
AD23-171,LM3,3504,2457
AD23-171,LM4,3635,2416
AD23-171,LM5,4021,2360
AD23-171,LM6,4047,2237
AD23-171,LM7,4016,2098
AD23-171,LM8,3599,2077
AD23-171,LM9,3509,2045
AD23-171,LM10,3298,2011
AD23-171,LM11,2920,2103
AD23-171,LM12,2791,2157
AD23-171,LM13,3065,2212
AD23-171,LM14,3085,2137
AD23-171,LM15,2726,2283
AD23-171,LM16,2842,2275
AD23-172,LM1,2521,2308
AD23-172,LM2,2782,2402
AD23-172,LM3,3207,2466
AD23-172,LM4,3357,2434
AD23-172,LM5,3650,2392
AD23-172,LM6,3678,2298
AD23-172,LM7,3636,2198
AD23-172,LM8,3349,2182
AD23-172,LM9,3257,2140
AD23-172,LM10,3089,2094
AD23-172,LM11,2772,2154
AD23-172,LM12,2668,2180
AD23-172,LM13,2864,2274
AD23-172,LM14,2894,2204
AD23-172,LM15,2602,2296
AD23-172,LM16,2696,2288
AD23-173,LM1,3012,2393
AD23-173,LM2,3245,2467
AD23-173,LM3,3658,2512
AD23-173,LM4,3792,2476
AD23-173,LM5,4059,2441
AD23-173,LM6,4096,2351
AD23-173,LM7,4057,2258
AD23-173,LM8,3752,2254
AD23-173,LM9,3686,2218
AD23-173,LM10,3519,2205
AD23-173,LM11,3237,2243
AD23-173,LM12,3144,2267
AD23-173,LM13,3340,2355
AD23-173,LM14,3360,2278
AD23-173,LM15,3084,2381
AD23-173,LM16,3175,2375
AD23-175,LM1,2551,2416
AD23-175,LM2,2804,2476
AD23-175,LM3,3218,2511
AD23-175,LM4,3353,2469
AD23-175,LM5,3635,2409
AD23-175,LM6,3662,2336
AD23-175,LM7,3639,2203
AD23-175,LM8,3313,2214
AD23-175,LM9,3238,2180
AD23-175,LM10,3070,2159
AD23-175,LM11,2784,2229
AD23-175,LM12,2680,2267
AD23-175,LM13,2890,2338
AD23-175,LM14,2917,2269
AD23-175,LM15,2624,2395
AD23-175,LM16,2713,2384
AD23-189,LM1,2457,2126
AD23-189,LM2,2752,2164
AD23-189,LM3,3415,2186
AD23-189,LM4,3566,2122
AD23-189,LM5,3958,2004
AD23-189,LM6,3970,1875
AD23-189,LM7,3928,1753
AD23-189,LM8,3513,1787
AD23-189,LM9,3415,1757
AD23-189,LM10,3177,1699
AD23-189,LM11,2692,1863
AD23-189,LM12,2588,1923
AD23-189,LM13,2848,1963
AD23-189,LM14,2870,1879
AD23-189,LM15,2538,2084
AD23-189,LM16,2646,2070
AD23-190,LM1,2542,2163
AD23-190,LM2,2879,2179
AD23-190,LM3,3470,2181
AD23-190,LM4,3635,2115
AD23-190,LM5,4010,2013
AD23-190,LM6,4046,1879
AD23-190,LM7,4015,1744
AD23-190,LM8,3578,1744
AD23-190,LM9,3486,1703
AD23-190,LM10,3201,1661
AD23-190,LM11,2780,1863
AD23-190,LM12,2685,1932
AD23-190,LM13,2926,1971
AD23-190,LM14,2935,1868
AD23-190,LM15,2619,2110
AD23-190,LM16,2738,2093
AD23-193,LM1,2575,2265
AD23-193,LM2,2842,2298
AD23-193,LM3,3336,2348
AD23-193,LM4,3501,2289
AD23-193,LM5,3818,2223
AD23-193,LM6,3854,2113
AD23-193,LM7,3801,1996
AD23-193,LM8,3448,1985
AD23-193,LM9,3378,1943
AD23-193,LM10,3151,1897
AD23-193,LM11,2796,2024
AD23-193,LM12,2703,2084
AD23-193,LM13,2915,2137
AD23-193,LM14,2930,2051
AD23-193,LM15,2639,2227
AD23-193,LM16,2743,2199
AD23-067,LM1,2440,2359
AD23-067,LM2,2648,2404
AD23-067,LM3,3116,2439
AD23-067,LM4,3321,2372
AD23-067,LM5,3628,2290
AD23-067,LM6,3649,2177
AD23-067,LM7,3615,2059
AD23-067,LM8,3258,2072
AD23-067,LM9,3171,2059
AD23-067,LM10,2972,2048
AD23-067,LM11,2637,2144
AD23-067,LM12,2562,2189
AD23-067,LM13,2775,2242
AD23-067,LM14,2807,2176
AD23-067,LM15,2498,2324
AD23-067,LM16,2602,2324
AD23-068,LM1,2562,2306
AD23-068,LM2,2778,2386
AD23-068,LM3,3274,2486
AD23-068,LM4,3495,2422
AD23-068,LM5,3824,2377
AD23-068,LM6,3852,2257
AD23-068,LM7,3844,2129
AD23-068,LM8,3447,2092
AD23-068,LM9,3361,2065
AD23-068,LM10,3151,2036
AD23-068,LM11,2834,2113
AD23-068,LM12,2735,2145
AD23-068,LM13,2946,2237
AD23-068,LM14,2976,2156
AD23-068,LM15,2650,2278
AD23-068,LM16,2757,2284
AD23-069,LM1,2805,2266
AD23-069,LM2,3092,2374
AD23-069,LM3,3596,2494
AD23-069,LM4,3857,2434
AD23-069,LM5,4185,2406
AD23-069,LM6,4214,2270
AD23-069,LM7,4186,2133
AD23-069,LM8,3822,2101
AD23-069,LM9,3728,2052
AD23-069,LM10,3455,1953
AD23-069,LM11,3082,2061
AD23-069,LM12,3020,2084
AD23-069,LM13,3234,2190
AD23-069,LM14,3264,2108
AD23-069,LM15,2909,2238
AD23-069,LM16,3050,2248
AD23-070,LM1,2723,2430
AD23-070,LM2,2978,2484
AD23-070,LM3,3399,2513
AD23-070,LM4,3595,2438
AD23-070,LM5,3893,2354
AD23-070,LM6,3908,2252
AD23-070,LM7,3864,2139
AD23-070,LM8,3527,2165
AD23-070,LM9,3451,2140
AD23-070,LM10,3260,2127
AD23-070,LM11,2940,2224
AD23-070,LM12,2867,2257
AD23-070,LM13,3100,2329
AD23-070,LM14,3111,2261
AD23-070,LM15,2805,2402
AD23-070,LM16,2898,2398
AD23-071,LM1,2733,2484
AD23-071,LM2,3008,2537
AD23-071,LM3,3433,2506
AD23-071,LM4,3625,2445
AD23-071,LM5,3942,2404
AD23-071,LM6,3953,2300
AD23-071,LM7,3936,2190
AD23-071,LM8,3559,2153
AD23-071,LM9,3489,2139
AD23-071,LM10,3296,2115
AD23-071,LM11,2932,2270
AD23-071,LM12,2869,2304
AD23-071,LM13,3118,2349
AD23-071,LM14,3140,2277
AD23-071,LM15,2839,2428
AD23-071,LM16,2946,2418
AD23-072,LM1,2682,2189
AD23-072,LM2,2922,2276
AD23-072,LM3,3324,2404
AD23-072,LM4,3555,2376
AD23-072,LM5,3839,2365
AD23-072,LM6,3849,2256
AD23-072,LM7,3844,2143
AD23-072,LM8,3539,2081
AD23-072,LM9,3459,2043
AD23-072,LM10,3283,1971
AD23-072,LM11,2959,2005
AD23-072,LM12,2857,2036
AD23-072,LM13,3069,2132
AD23-072,LM14,3095,2060
AD23-072,LM15,2774,2151
AD23-072,LM16,2888,2162
AD23-073,LM1,3032,2392
AD23-073,LM2,3307,2491
AD23-073,LM3,3813,2612
AD23-073,LM4,4100,2568
AD23-073,LM5,4462,2546
AD23-073,LM6,4504,2399
AD23-073,LM7,4489,2258
AD23-073,LM8,4074,2190
AD23-073,LM9,3973,2151
AD23-073,LM10,3729,2089
AD23-073,LM11,3297,2174
AD23-073,LM12,3210,2212
AD23-073,LM13,3485,2311
AD23-073,LM14,3515,2228
AD23-073,LM15,3144,2373
AD23-073,LM16,3270,2384
AD23-074,LM1,2900,2418
AD23-074,LM2,3137,2498
AD23-074,LM3,3545,2580
AD23-074,LM4,3745,2534
AD23-074,LM5,4027,2505
AD23-074,LM6,4060,2399
AD23-074,LM7,4038,2293
AD23-074,LM8,3713,2256
AD23-074,LM9,3632,2229
AD23-074,LM10,3465,2188
AD23-074,LM11,3153,2230
AD23-074,LM12,3051,2260
AD23-074,LM13,3270,2343
AD23-074,LM14,3296,2273
AD23-074,LM15,2989,2384
AD23-074,LM16,3098,2386
AD23-075,LM1,2751,2253
AD23-075,LM2,2984,2317
AD23-075,LM3,3359,2386
AD23-075,LM4,3565,2342
AD23-075,LM5,3849,2303
AD23-075,LM6,3871,2204
AD23-075,LM7,3852,2093
AD23-075,LM8,3542,2057
AD23-075,LM9,3466,2023
AD23-075,LM10,3288,1999
AD23-075,LM11,2967,2069
AD23-075,LM12,2904,2094
AD23-075,LM13,3115,2184
AD23-075,LM14,3127,2115
AD23-075,LM15,2843,2234
AD23-075,LM16,2949,2242
AD23-076,LM1,2545,2538
AD23-076,LM2,2792,2598
AD23-076,LM3,3319,2649
AD23-076,LM4,3548,2575
AD23-076,LM5,3860,2537
AD23-076,LM6,3883,2409
AD23-076,LM7,3861,2277
AD23-076,LM8,3499,2256
AD23-076,LM9,3406,2224
AD23-076,LM10,3169,2205
AD23-076,LM11,2775,2309
AD23-076,LM12,2701,2350
AD23-076,LM13,2943,2411
AD23-076,LM14,2964,2340
AD23-076,LM15,2626,2508
AD23-076,LM16,2745,2497
AD23-077,LM1,2815,2454
AD23-077,LM2,3086,2537
AD23-077,LM3,3626,2663
AD23-077,LM4,3929,2603
AD23-077,LM5,4297,2563
AD23-077,LM6,4337,2416
AD23-077,LM7,4302,2256
AD23-077,LM8,3889,2209
AD23-077,LM9,3784,2164
AD23-077,LM10,3532,2104
AD23-077,LM11,3099,2209
AD23-077,LM12,3018,2243
AD23-077,LM13,3270,2340
AD23-077,LM14,3294,2253
AD23-077,LM15,2915,2416
AD23-077,LM16,3044,2421
AD23-078,LM1,2443,2520
AD23-078,LM2,2681,2591
AD23-078,LM3,3162,2685
AD23-078,LM4,3412,2633
AD23-078,LM5,3716,2587
AD23-078,LM6,3762,2465
AD23-078,LM7,3715,2334
AD23-078,LM8,3366,2305
AD23-078,LM9,3279,2270
AD23-078,LM10,3073,2241
AD23-078,LM11,2697,2307
AD23-078,LM12,2633,2334
AD23-078,LM13,2851,2451
AD23-078,LM14,2876,2358
AD23-078,LM15,2534,2492
AD23-078,LM16,2646,2493
AD23-079,LM1,2960,2052
AD23-079,LM2,3204,2156
AD23-079,LM3,3650,2293
AD23-079,LM4,3900,2261
AD23-079,LM5,4226,2233
AD23-079,LM6,4264,2121
AD23-079,LM7,4249,1995
AD23-079,LM8,3902,1931
AD23-079,LM9,3811,1888
AD23-079,LM10,3600,1842
AD23-079,LM11,3229,1878
AD23-079,LM12,3146,1901
AD23-079,LM13,3359,2020
AD23-079,LM14,3396,1945
AD23-079,LM15,3039,2044
AD23-079,LM16,3153,2044
AD23-080,LM1,2930,2486
AD23-080,LM2,3142,2541
AD23-080,LM3,3506,2606
AD23-080,LM4,3690,2558
AD23-080,LM5,3966,2512
AD23-080,LM6,3979,2412
AD23-080,LM7,3954,2314
AD23-080,LM8,3656,2291
AD23-080,LM9,3586,2270
AD23-080,LM10,3427,2250
AD23-080,LM11,3142,2310
AD23-080,LM12,3098,2327
AD23-080,LM13,3282,2419
AD23-080,LM14,3296,2350
AD23-080,LM15,3014,2465
AD23-080,LM16,3115,2461
AD23-081,LM1,2342,2446
AD23-081,LM2,2575,2545
AD23-081,LM3,3135,2664
AD23-081,LM4,3397,2611
AD23-081,LM5,3751,2573
AD23-081,LM6,3777,2446
AD23-081,LM7,3770,2303
AD23-081,LM8,3352,2261
AD23-081,LM9,3261,2228
AD23-081,LM10,3008,2199
AD23-081,LM11,2615,2245
AD23-081,LM12,2562,2267
AD23-081,LM13,2781,2390
AD23-081,LM14,2818,2320
AD23-081,LM15,2435,2428
AD23-081,LM16,2558,2428
AD23-084,LM1,2504,2189
AD23-084,LM2,2745,2279
AD23-084,LM3,3164,2362
AD23-084,LM4,3420,2318
AD23-084,LM5,3740,2281
AD23-084,LM6,3769,2150
AD23-084,LM7,3727,2037
