Residuals,Location,Spp
0.043016779,Q4,lat
0.019762242,Q4,lat
0.388095611,Q4,lat
0.11676363,Q4,lat
1.6610598,Q4,lat
0.3642277,Q4,lat
0.3115869,Q4,lat
0.02533317,Q4,lat
1.114807828,Q4,lat
0.03794599,Q4,lat
0.55242039,Q4,lat
0.04574095,Q4,lat
0.582875165,Q4,lat
0.2199223,Q4,lat
0.02756312,Q4,lat
0.158484034,Q4,lat
0.488050673,Q4,lat
0.36215794,Q4,lat
0.91066966,Q4,lat
0.6548901,Q4,lat
0.6554963,Q4,lat
1.2397096,Q4,lat
0.19652259,Q4,lat
0.006102837,Q4,lat
0.43200704,Q4,lat
0.12870195,Q4,lat
0.08701526,Q4,lat
0.70548955,Q4,lat
0.4059672,Q4,lat
0.56578229,Q4,lat
0.442104328,Q4,lat
0.194001546,Q4,lat
0.232691713,Q4,lat
0.10881195,Q4,lat
0.5694801,Q4,lat
1.5513466,Q4,lat
0.4416458,Q4,lat
0.07495329,Q4,lat
0.493444063,Q4,lat
0.26232617,Q4,lat
0.40496577,Q4,lat
0.28432447,Q4,lat
0.277835856,Q4,lat
0.5529978,Q4,lat
0.02804271,Q4,lat
0.486843417,Q4,lat
0.129065016,Q4,lat
0.302781229,Q4,lat
1.11557088,Q4,lat
0.3526772,Q4,lat
0.3768916,Q4,lat
0.3310957,Q4,lat
0.03277619,Q4,lat
0.066603264,Q4,lat
0.49709483,Q4,lat
0.3746978,Q4,lat
0.44376887,Q4,lat
0.362119269,Q4,lat
0.5551163,Q4,lat
0.23736494,Q4,lat
0.368315084,Q4,lat
0.140483319,Q4,lat
0.423251433,Q4,lat
0.10881195,Q4,lat
0.4305199,Q4,lat
0.4486534,Q4,lat
0.4416458,Q4,lat
0.07495329,Q4,lat
0.393444063,Q4,lat
0.63767383,Q4,lat
0.50496577,Q4,lat
0.21567553,Q4,lat
0.777835856,Q4,lat
0.1529978,Q4,lat
0.37195729,Q4,lat
0.913156583,Q4,lat
0.070934984,Q4,lat
0.302781229,Q4,lat
0.88442912,Q4,lat
0.6473228,Q4,lat
0.6231084,Q4,lat
0.3310957,Q4,lat
0.03277619,Q4,lat
1.233396736,Q4,lat
0.40290517,Q4,lat
0.9253022,Q4,lat
0.85623113,Q4,lat
0.337880731,Q4,lat
0.2551163,Q4,lat
0.53736494,Q4,lat
0.531684916,Q4,lat
0.040483319,Q4,lat
0.623251433,Q4,lat
0.11636604,Q4,lat
1.6564808,Q4,lat
1.631551,Q4,lat
0.3180898,Q4,lat
0.02781418,Q4,lat
0.10126036,Q4,lat
0.09293239,Q4,lat
1.11004766,Q4,lat
0.85076233,Q4,lat
0.1573768,Q4,lat
0.9384239,Q4,lat
0.6274129,Q4,lat
0.416217661,Q4,lat
0.227805112,Q4,lat
0.050810896,Q4,lat
1.11457692,Q4,lat
0.6358754,Q4,lat
0.6125552,Q4,lat
0.3473531,Q4,lat
0.96102129,Q4,lat
0.123567207,Q4,lat
0.39037115,Q4,lat
0.23062963,Q4,lat
0.21497296,Q4,lat
0.211489355,Q4,lat
0.6509819,Q4,lat
0.72480499,Q4,lat
0.526018985,Q4,lat
0.100843858,Q4,lat
0.390829344,Q4,lat
1.08674605,Q4,lat
0.3153465,Q4,lat
0.3170654,Q4,lat
0.8025595,Q4,lat
0.21264913,Q4,lat
0.651659613,Q4,lat
0.26058142,Q4,lat
0.6967208,Q4,lat
0.140256,Q4,lat
0.006148226,Q4,lat
0.1352177,Q4,lat
0.17312642,Q4,lat
0.067372907,Q4,lat
0.309061053,Q4,lat
0.216989144,Q4,lat
1.11358296,Q4,lat
0.3755721,Q4,lat
0.397998,Q4,lat
1.3636105,Q4,lat
0.04518122,Q4,lat
0.413737678,Q4,lat
0.02216287,Q4,lat
0.38656146,Q4,lat
0.82628522,Q4,lat
1.060859442,Q4,lat
0.5531525,Q4,lat
0.51224505,Q4,lat
0.820353054,Q4,lat
0.138795603,Q4,lat
0.358407255,Q4,lat
0.887411,Q4,lat
0.6129805,Q4,lat
0.5914488,Q4,lat
1.3798678,Q4,lat
0.05138374,Q4,lat
0.396091851,Q4,lat
0.16530311,Q4,lat
0.04249328,Q4,lat
0.2675434,Q4,lat
0.010229528,Q4,lat
0.242713,Q4,lat
0.3996851,Q4,lat
0.114687122,Q4,lat
0.121564936,Q4,lat
0.425985166,Q4,lat
0.10881195,Q4,lat
0.5694801,Q4,lat
0.5513466,Q4,lat
1.5583542,Q4,lat
0.07495329,Q4,lat
1.193444063,Q4,lat
0.56232617,Q4,lat
0.60496577,Q4,lat
1.18432447,Q4,lat
0.677835856,Q4,lat
0.2529978,Q4,lat
0.67195729,Q4,lat
0.286843417,Q4,lat
0.170934984,Q4,lat
0.002781229,Q4,lat
0.09449893,Q4,lat
0.5953633,Q4,lat
0.6006196,Q4,lat
1.675752,Q4,lat
0.16426951,Q4,lat
0.285010716,Q4,lat
0.11718394,Q4,lat
0.57954746,Q4,lat
0.04155778,Q4,lat
0.4287651,Q4,lat
0.6474663,Q4,lat
1.05109402,Q4,lat
0.008432829,Q4,lat
0.099873256,Q4,lat
0.064096851,Q4,lat
1.11895034,Q4,lat
0.6862442,Q4,lat
0.6589894,Q4,lat
0.7241794,Q4,lat
0.01168764,Q4,lat
0.553182864,Q4,lat
0.41447916,Q4,lat
0.46452959,Q4,lat
0.07650894,Q4,lat
1.154260975,Q4,lat
0.9908266,Q4,lat
0.12006877,Q4,lat
0.390949083,Q4,lat
0.224742513,Q4,lat
0.033486535,Q4,lat
1.10801678,Q4,lat
0.4396778,Q4,lat
0.457096,Q4,lat
1.4546517,Q4,lat
0.0799153,Q4,lat
0.661307686,Q4,lat
0.14764662,Q4,lat
0.12022031,Q4,lat
0.32266899,Q4,lat
1.797331925,Q4,lat
0.4363054,Q4,lat
0.18190933,Q4,lat
0.728623838,Q4,lat
0.039223415,Q4,lat
0.576843558,Q4,lat
1.10225182,Q4,lat
0.4939269,Q4,lat
0.4816954,Q4,lat
0.5489445,Q4,lat
0.11588989,Q4,lat
1.321681044,Q4,lat
1.9949493,Q4,lat
0.95581571,Q4,lat
0.72337156,Q4,lat
1.263678427,Q4,lat
0.3597149,Q4,lat
0.32906163,Q4,lat
0.915761436,Q4,lat
0.009314541,Q4,lat
0.011204558,Q4,lat
1.12531168,Q4,lat
0.2404921,Q4,lat
0.2734701,Q4,lat
1.1717735,Q4,lat
0.02800846,Q4,lat
0.089726123,Q4,lat
0.30573857,Q4,lat
1.71343411,Q4,lat
1.42056127,Q4,lat
1.298292422,Q4,lat
0.1243662,Q4,lat
0.74045244,Q4,lat
1.267211044,Q4,lat
1.128950038,Q4,lat
0.340987904,Q4,lat
0.09946873,Q4,lat
0.461874,Q4,lat
0.4521464,Q4,lat
1.5944651,Q4,lat
0.13325693,Q4,lat
1.034158362,Q4,lat
0.12014596,Q4,lat
0.85920659,Q4,lat
0.85215133,Q4,lat
0.981914668,Q4,lat
0.3318615,Q4,lat
0.11389377,Q4,lat
0.219896828,Q4,lat
0.101675951,Q4,lat
0.001986407,Q4,lat
1.09867356,Q4,lat
0.547284,Q4,lat
0.5562961,Q4,lat
0.392529,Q4,lat
0.13821895,Q4,lat
0.766294739,Q4,lat
0.01017317,Q4,lat
0.37446113,Q4,lat
0.14515788,Q4,lat
0.098589262,Q4,lat
0.2848309,Q4,lat
0.22384581,Q4,lat
0.735364083,Q4,lat
0.533387519,Q4,lat
0.527924078,Q4,lat
1.14419173,Q4,form
0.75042875,Q4,form
0.64380888,Q4,form
0.943614,Q4,form
0.054884899,Q4,form
1.39862624,Q4,form
0.11388493,Q4,form
0.5200775,Q4,form
1.5217465,Q4,form
0.3076669,Q4,form
1.58169383,Q4,form
1.1394435,Q4,form
0.24485165,Q4,form
0.090064705,Q4,form
0.33264024,Q4,form
1.01118004,Q4,form
0.41144448,Q4,form
0.55250682,Q4,form
0.3653394,Q4,form
0.993955037,Q4,form
2.50513464,Q4,form
0.41867702,Q4,form
0.5571364,Q4,form
0.4762266,Q4,form
1.72873342,Q4,form
0.28982935,Q4,form
0.97215953,Q4,form
0.28741982,Q4,form
0.545514072,Q4,form
0.14581871,Q4,form
0.01521069,Q4,form
0.59346077,Q4,form
0.45344214,Q4,form
0.3559772,Q4,form
0.004198604,Q4,form
1.42225205,Q4,form
0.33988546,Q4,form
0.5058094,Q4,form
0.1654847,Q4,form
0.37354959,Q4,form
1.93008622,Q4,form
0.18879814,Q4,form
0.54976624,Q4,form
0.232314715,Q4,form
0.03329815,Q4,form
0.03536398,Q4,form
0.61798702,Q4,form
0.48318694,Q4,form
1.3091661,Q4,form
0.005033194,Q4,form
0.55918552,Q4,form
0.06730212,Q4,form
0.4205388,Q4,form
0.6882244,Q4,form
1.09763042,Q4,form
0.86862941,Q4,form
0.39358648,Q4,form
0.86149833,Q4,form
0.366317931,Q4,form
0.07069536,Q4,form
0.06357858,Q4,form
0.34767624,Q4,form
0.47517033,Q4,form
0.7563695,Q4,form
0.01795771,Q4,form
0.04910763,Q4,form
0.05736474,Q4,form
0.36116,Q4,form
0.3365829,Q4,form
0.21134358,Q4,form
1.5131687,Q4,form
0.17970985,Q4,form
0.39792327,Q4,form
0.273922433,Q4,form
0.08305144,Q4,form
0.17442166,Q4,form
0.21278188,Q4,form
0.31157391,Q4,form
1.0138307,Q4,form
0.068732595,Q4,form
1.14597356,Q4,form
0.00310355,Q4,form
0.5921716,Q4,form
0.3911828,Q4,form
0.14378815,Q4,form
0.32023272,Q4,form
0.05337399,Q4,form
0.06244979,Q4,form
0.710940119,Q4,form
0.03873604,Q4,form
0.21069758,Q4,form
1.16863463,Q4,form
1.25803327,Q4,form
1.9019093,Q4,form
0.08534983,Q4,form
1.59949332,Q4,form
0.0301659,Q4,form
0.1586845,Q4,form
0.8054936,Q4,form
1.04713365,Q4,form
0.38254458,Q4,form
0.60475498,Q4,form
0.42356756,Q4,form
0.192145907,Q4,form
0.026051,Q4,form
0.99285062,Q4,form
0.58365027,Q4,form
0.44154422,Q4,form
0.6252984,Q4,form
1.007891323,Q4,form
1.03252134,Q4,form
0.22276049,Q4,form
1.0799177,Q4,form
0.1130316,Q4,form
1.71608274,Q4,form
1.54957248,Q4,form
0.53311719,Q4,form
0.9250734,Q4,form
0.658713429,Q4,form
0.05833927,Q4,form
0.73085789,Q4,form
0.90249148,Q4,form
0.17177334,Q4,form
0.2338429,Q4,form
0.887877957,Q4,form
0.25238626,Q4,form
0.12932191,Q4,form
0.2713998,Q4,form
0.38875,Q4,form
0.39696805,Q4,form
8.33373076,Q4,form
0.07086881,Q4,form
0.77759063,Q4,form
0.600755232,Q4,form
0.05549712,Q4,form
0.64218343,Q4,form
0.01040697,Q4,form
1.0408962,Q4,form
0.4398118,Q4,form
0.152741951,Q4,form
0.44987901,Q4,form
0.18230346,Q4,form
0.7437909,Q4,form
0.95243,Q4,form
0.58292371,Q4,form
0.15192046,Q4,form
0.07019988,Q4,form
1.24921185,Q4,form
0.410369381,Q4,form
0.16905056,Q4,form
0.73085789,Q4,form
0.90249148,Q4,form
0.17177334,Q4,form
0.2338429,Q4,form
0.112122043,Q4,form
0.35238626,Q4,form
0.27067809,Q4,form
0.4286002,Q4,form
0.91125,Q4,form
0.09696805,Q4,form
1.06626924,Q4,form
0.37086881,Q4,form
0.37759063,Q4,form
0.000755232,Q4,form
0.24450288,Q4,form
0.27921875,Q4,form
0.08524539,Q4,form
0.15690093,Q4,form
0.2572485,Q4,form
1.116737941,Q4,form
0.23391953,Q4,form
0.17427188,Q4,form
0.5712355,Q4,form
0.7881045,Q4,form
0.19099153,Q4,form
0.53308857,Q4,form
0.23152536,Q4,form
0.88345668,Q4,form
0.16775684,Q4,form
0.28679852,Q4,form
0.37998519,Q4,form
1.03738584,Q4,form
0.99182308,Q4,form
0.4913041,Q4,form
0.162896928,Q4,form
0.14925219,Q4,form
0.2897902,Q4,form
0.3024114,Q4,form
0.5433499,Q4,form
0.32941262,Q4,form
0.17333326,Q4,form
0.14453295,Q4,form
0.74211715,Q4,form
0.237772918,Q4,form
0.19981252,Q4,form
0.33766329,Q4,form
0.01411928,Q4,form
0.070641,Q4,form
0.3930007,Q4,form
0.143510154,Q4,form
0.28681247,Q4,form
0.07511587,Q4,form
0.9585203,Q4,form
0.2938609,Q4,form
0.45884288,Q4,form
0.35063609,Q4,form
0.03458846,Q4,form
0.36252025,Q4,form
0.376366165,Q4,form
0.03165336,Q4,form
0.40416913,Q4,form
0.06681734,Q4,form
0.02751685,Q4,form
1.5474774,Q4,form
0.173975085,Q4,form
1.18493203,Q4,form
0.1588349,Q4,form
0.1800867,Q4,form
0.921101,Q4,form
0.49830962,Q4,form
0.5148745,Q4,form
0.32121306,Q4,form
0.01619567,Q4,form
0.258576777,Q4,form
0.17493588,Q4,form
0.58978488,Q4,form
0.07417521,Q4,form
0.03644029,Q4,form
0.5615207,Q4,form
0.176744624,Q4,form
0.50614801,Q4,form
1.02099117,Q4,form
0.1254945,Q4,form
0.2872137,Q4,form
0.26553387,Q4,form
0.57525981,Q4,form
0.63735044,Q4,form
0.04028471,Q4,form
0.238777741,Q4,form
0.39371672,Q4,form
0.46059834,Q4,form
0.13549083,Q4,form
0.1108023,Q4,form
0.6785485,Q4,form
0.199824117,Q4,form
0.70151832,Q4,form
0.46103987,Q4,form
0.461329,Q4,form
1.3285135,Q4,form
0.27426405,Q4,form
0.02152927,Q4,form
0.4253796,Q4,form
0.78904553,Q4,form
0.37378578,Q4,form
0.04977628,Q4,form
